date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202102,CH,vaccination_centre,NA,location,8222578,NA,NA,0.525,52.5,46.6,0.33,0.51,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202102,CH,nursing_home,NA,location,8222578,NA,NA,0.156,15.6,21.2,0.1,0.23,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202102,CH,medical_practice,NA,location,8222578,NA,NA,0.073,7.3,6.5,0.05,0.07,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202102,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202102,CH,hospital,NA,location,8222578,NA,NA,0.094,9.4,8.799999999999999,0.06,0.1,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202102,CH,other,NA,location,8222578,NA,NA,0.152,15.2,16.8,0.09,0.18,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202103,CH,vaccination_centre,NA,location,8222578,NA,NA,0.54,54,50.4,0.62,1.13,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202103,CH,nursing_home,NA,location,8222578,NA,NA,0.147,14.7,17.9,0.17,0.4,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202103,CH,medical_practice,NA,location,8222578,NA,NA,0.136,13.600000000000001,10.2,0.16,0.23,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202103,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202103,CH,hospital,NA,location,8222578,NA,NA,0.11,11,10,0.13,0.22,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202103,CH,other,NA,location,8222578,NA,NA,0.067,6.7,11.600000000000001,0.08,0.26,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202104,CH,vaccination_centre,NA,location,8222578,NA,NA,0.494,49.4,50,0.71,1.83,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202104,CH,nursing_home,NA,location,8222578,NA,NA,0.155,15.5,16.900000000000002,0.22,0.62,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202104,CH,medical_practice,NA,location,8222578,NA,NA,0.233,23.3,15.299999999999999,0.33,0.56,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202104,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202104,CH,hospital,NA,location,8222578,NA,NA,0.05,5,8,0.07,0.29,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202104,CH,other,NA,location,8222578,NA,NA,0.068,6.800000000000001,9.8,0.1,0.36,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202105,CH,vaccination_centre,NA,location,8222578,NA,NA,0.522,52.2,50.5,0.6,2.43,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202105,CH,nursing_home,NA,location,8222578,NA,NA,0.187,18.7,17.4,0.22,0.84,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202105,CH,medical_practice,NA,location,8222578,NA,NA,0.176,17.599999999999998,15.8,0.2,0.76,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202105,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202105,CH,hospital,NA,location,8222578,NA,NA,0.039,3.9,7.000000000000001,0.05,0.34,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202105,CH,other,NA,location,8222578,NA,NA,0.076,7.6,9.2,0.09,0.44,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202106,CH,vaccination_centre,NA,location,8222578,NA,NA,0.488,48.8,50.1,0.76,3.19,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202106,CH,nursing_home,NA,location,8222578,NA,NA,0.248,24.8,19.2,0.39,1.22,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202106,CH,medical_practice,NA,location,8222578,NA,NA,0.114,11.4,14.799999999999999,0.18,0.94,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202106,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202106,CH,hospital,NA,location,8222578,NA,NA,0.073,7.3,7.1,0.11,0.45,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202106,CH,other,NA,location,8222578,NA,NA,0.078,7.8,8.9,0.12,0.57,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202107,CH,vaccination_centre,NA,location,8222578,NA,NA,0.634,63.4,52.6,0.94,4.14,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202107,CH,nursing_home,NA,location,8222578,NA,NA,0.123,12.3,17.9,0.18,1.4,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202107,CH,medical_practice,NA,location,8222578,NA,NA,0.134,13.4,14.499999999999998,0.2,1.14,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202107,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202107,CH,hospital,NA,location,8222578,NA,NA,0.059,5.8999999999999995,6.9,0.09,0.54,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202107,CH,other,NA,location,8222578,NA,NA,0.05,5,8.1,0.07,0.64,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202108,CH,vaccination_centre,NA,location,8222578,NA,NA,0.636,63.6,54.400000000000006,1,5.13,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202108,CH,nursing_home,NA,location,8222578,NA,NA,0.115,11.5,16.8,0.18,1.58,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202108,CH,medical_practice,NA,location,8222578,NA,NA,0.161,16.1,14.799999999999999,0.25,1.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202108,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202108,CH,hospital,NA,location,8222578,NA,NA,0.024,2.4,6.1,0.04,0.58,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202108,CH,other,NA,location,8222578,NA,NA,0.064,6.4,7.9,0.1,0.74,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202109,CH,vaccination_centre,NA,location,8222578,NA,NA,0.579,57.9,55.00000000000001,1,6.13,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202109,CH,nursing_home,NA,location,8222578,NA,NA,0.125,12.5,16.1,0.21,1.8,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202109,CH,medical_practice,NA,location,8222578,NA,NA,0.178,17.8,15.2,0.31,1.7,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202109,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202109,CH,hospital,NA,location,8222578,NA,NA,0.039,3.9,5.800000000000001,0.07,0.65,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202109,CH,other,NA,location,8222578,NA,NA,0.079,7.9,7.9,0.14,0.88,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202110,CH,vaccination_centre,NA,location,8222578,NA,NA,0.572,57.199999999999996,55.300000000000004,0.98,7.11,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202110,CH,nursing_home,NA,location,8222578,NA,NA,0.095,9.5,15.299999999999999,0.16,1.96,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202110,CH,medical_practice,NA,location,8222578,NA,NA,0.199,19.900000000000002,15.9,0.34,2.04,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202110,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202110,CH,hospital,NA,location,8222578,NA,NA,0.084,8.4,6.1,0.14,0.79,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202110,CH,other,NA,location,8222578,NA,NA,0.05,5,7.5,0.09,0.96,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202111,CH,vaccination_centre,NA,location,8222578,NA,NA,0.559,55.900000000000006,55.300000000000004,0.97,8.07,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202111,CH,nursing_home,NA,location,8222578,NA,NA,0.175,17.5,15.5,0.3,2.26,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202111,CH,medical_practice,NA,location,8222578,NA,NA,0.128,12.8,15.5,0.22,2.26,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202111,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202111,CH,hospital,NA,location,8222578,NA,NA,0.087,8.7,6.4,0.15,0.94,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202111,CH,other,NA,location,8222578,NA,NA,0.052,5.2,7.199999999999999,0.09,1.05,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202112,CH,vaccination_centre,NA,location,8222578,NA,NA,0.649,64.9,56.49999999999999,1.33,9.41,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202112,CH,nursing_home,NA,location,8222578,NA,NA,0.059,5.8999999999999995,14.299999999999999,0.12,2.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202112,CH,medical_practice,NA,location,8222578,NA,NA,0.173,17.299999999999997,15.7,0.36,2.62,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202112,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202112,CH,hospital,NA,location,8222578,NA,NA,0.06,6,6.4,0.12,1.06,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202112,CH,other,NA,location,8222578,NA,NA,0.059,5.8999999999999995,7.000000000000001,0.12,1.17,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202113,CH,vaccination_centre,NA,location,8222578,NA,NA,0.688,68.8,57.8,1.34,10.75,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202113,CH,nursing_home,NA,location,8222578,NA,NA,0.026,2.6,13.100000000000001,0.05,2.44,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202113,CH,medical_practice,NA,location,8222578,NA,NA,0.177,17.7,15.9,0.34,2.96,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202113,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202113,CH,hospital,NA,location,8222578,NA,NA,0.056,5.6000000000000005,6.3,0.11,1.17,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202113,CH,other,NA,location,8222578,NA,NA,0.052,5.2,6.9,0.1,1.27,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202114,CH,vaccination_centre,NA,location,8222578,NA,NA,0.694,69.39999999999999,59.099999999999994,1.66,12.4,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202114,CH,nursing_home,NA,location,8222578,NA,NA,0.03,3,12,0.07,2.51,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202114,CH,medical_practice,NA,location,8222578,NA,NA,0.178,17.8,16.1,0.42,3.38,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202114,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202114,CH,hospital,NA,location,8222578,NA,NA,0.065,6.5,6.3,0.15,1.33,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202114,CH,other,NA,location,8222578,NA,NA,0.033,3.3000000000000003,6.5,0.08,1.35,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202115,CH,vaccination_centre,NA,location,8222578,NA,NA,0.692,69.19999999999999,60.5,2.31,14.72,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202115,CH,nursing_home,NA,location,8222578,NA,NA,0.025,2.5,10.6,0.08,2.59,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202115,CH,medical_practice,NA,location,8222578,NA,NA,0.194,19.400000000000002,16.6,0.65,4.03,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202115,CH,pharmacy,NA,location,8222578,NA,NA,0.001,0.1,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202115,CH,hospital,NA,location,8222578,NA,NA,0.054,5.4,6.2,0.18,1.51,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202115,CH,other,NA,location,8222578,NA,NA,0.035,3.5000000000000004,6.1,0.12,1.47,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202116,CH,vaccination_centre,NA,location,8222578,NA,NA,0.702,70.19999999999999,61.9,2.94,17.65,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202116,CH,nursing_home,NA,location,8222578,NA,NA,0.02,2,9.4,0.08,2.67,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202116,CH,medical_practice,NA,location,8222578,NA,NA,0.208,20.8,17.2,0.87,4.9,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202116,CH,pharmacy,NA,location,8222578,NA,NA,0.003,0.3,0.1,0.01,0.02,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202116,CH,hospital,NA,location,8222578,NA,NA,0.034,3.4000000000000004,5.800000000000001,0.14,1.65,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202116,CH,other,NA,location,8222578,NA,NA,0.033,3.3000000000000003,5.6000000000000005,0.14,1.61,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202117,CH,vaccination_centre,NA,location,8222578,NA,NA,0.702,70.19999999999999,63,3.07,20.72,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202117,CH,nursing_home,NA,location,8222578,NA,NA,0.014,1.4000000000000001,8.3,0.06,2.73,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202117,CH,medical_practice,NA,location,8222578,NA,NA,0.216,21.6,17.8,0.94,5.85,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202117,CH,pharmacy,NA,location,8222578,NA,NA,0.008,0.8,0.1,0.03,0.05,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202117,CH,hospital,NA,location,8222578,NA,NA,0.032,3.2,5.4,0.14,1.79,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202117,CH,other,NA,location,8222578,NA,NA,0.03,3,5.3,0.13,1.74,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202118,CH,vaccination_centre,NA,location,8222578,NA,NA,0.712,71.2,64.1,3.62,24.34,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202118,CH,nursing_home,NA,location,8222578,NA,NA,0.009,0.8999999999999999,7.3,0.04,2.78,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202118,CH,medical_practice,NA,location,8222578,NA,NA,0.198,19.8,18.099999999999998,1.01,6.85,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202118,CH,pharmacy,NA,location,8222578,NA,NA,0.015,1.5,0.3,0.08,0.13,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202118,CH,hospital,NA,location,8222578,NA,NA,0.041,4.1000000000000005,5.3,0.21,2,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202118,CH,other,NA,location,8222578,NA,NA,0.026,2.6,4.9,0.13,1.87,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202119,CH,vaccination_centre,NA,location,8222578,NA,NA,0.737,73.7,65.3,3.95,28.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202119,CH,nursing_home,NA,location,8222578,NA,NA,0.007,0.7000000000000001,6.5,0.04,2.82,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202119,CH,medical_practice,NA,location,8222578,NA,NA,0.195,19.5,18.2,1.05,7.9,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202119,CH,pharmacy,NA,location,8222578,NA,NA,0.026,2.6,0.6,0.14,0.27,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202119,CH,hospital,NA,location,8222578,NA,NA,0.024,2.4,4.9,0.13,2.13,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202119,CH,other,NA,location,8222578,NA,NA,0.01,1,4.3999999999999995,0.05,1.92,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202120,CH,vaccination_centre,NA,location,8222578,NA,NA,0.71,71,66,4.57,32.86,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202120,CH,nursing_home,NA,location,8222578,NA,NA,0.009,0.8999999999999999,5.800000000000001,0.06,2.88,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202120,CH,medical_practice,NA,location,8222578,NA,NA,0.213,21.3,18.6,1.37,9.27,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202120,CH,pharmacy,NA,location,8222578,NA,NA,0.033,3.3000000000000003,1,0.21,0.48,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202120,CH,hospital,NA,location,8222578,NA,NA,0.024,2.4,4.6,0.15,2.28,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202120,CH,other,NA,location,8222578,NA,NA,0.011,1.0999999999999999,4,0.07,1.99,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202121,CH,vaccination_centre,NA,location,8222578,NA,NA,0.742,74.2,66.9,4.56,37.43,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202121,CH,nursing_home,NA,location,8222578,NA,NA,0.009,0.8999999999999999,5.2,0.06,2.93,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202121,CH,medical_practice,NA,location,8222578,NA,NA,0.184,18.4,18.6,1.13,10.4,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202121,CH,pharmacy,NA,location,8222578,NA,NA,0.035,3.5000000000000004,1.2,0.21,0.69,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202121,CH,hospital,NA,location,8222578,NA,NA,0.02,2,4.3,0.12,2.4,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202121,CH,other,NA,location,8222578,NA,NA,0.01,1,3.6999999999999997,0.06,2.05,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202052,CHFL,vaccination_centre,NA,location,8261325,NA,NA,0.253,25.3,25.3,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202052,CHFL,nursing_home,NA,location,8261325,NA,NA,0.088,8.799999999999999,8.799999999999999,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202052,CHFL,medical_practice,NA,location,8261325,NA,NA,0.105,10.5,10.5,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202052,CHFL,pharmacy,NA,location,8261325,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202052,CHFL,hospital,NA,location,8261325,NA,NA,0.016,1.6,1.6,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202052,CHFL,other,NA,location,8261325,NA,NA,0.538,53.800000000000004,53.800000000000004,0.01,0.01,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202053,CHFL,vaccination_centre,NA,location,8261325,NA,NA,0.563,56.3,50.8,0.04,0.04,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202053,CHFL,nursing_home,NA,location,8261325,NA,NA,0.231,23.1,20.599999999999998,0.01,0.02,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202053,CHFL,medical_practice,NA,location,8261325,NA,NA,0.025,2.5,3.9,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202053,CHFL,pharmacy,NA,location,8261325,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202053,CHFL,hospital,NA,location,8261325,NA,NA,0.074,7.3999999999999995,6.4,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202053,CHFL,other,NA,location,8261325,NA,NA,0.107,10.7,18.4,0.01,0.01,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202101,CHFL,vaccination_centre,NA,location,8261325,NA,NA,0.361,36.1,38.6,0.14,0.18,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202101,CHFL,nursing_home,NA,location,8261325,NA,NA,0.304,30.4,28.799999999999997,0.12,0.13,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202101,CHFL,medical_practice,NA,location,8261325,NA,NA,0.058,5.800000000000001,5.5,0.02,0.03,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202101,CHFL,pharmacy,NA,location,8261325,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202101,CHFL,hospital,NA,location,8261325,NA,NA,0.084,8.4,8,0.03,0.04,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202101,CHFL,other,NA,location,8261325,NA,NA,0.193,19.3,19.1,0.07,0.09,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202102,CHFL,vaccination_centre,NA,location,8261325,NA,NA,0.525,52.5,46.6,0.33,0.5,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202102,CHFL,nursing_home,NA,location,8261325,NA,NA,0.156,15.6,21.2,0.1,0.23,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202102,CHFL,medical_practice,NA,location,8261325,NA,NA,0.073,7.3,6.5,0.05,0.07,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202102,CHFL,pharmacy,NA,location,8261325,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202102,CHFL,hospital,NA,location,8261325,NA,NA,0.094,9.4,8.799999999999999,0.06,0.1,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202102,CHFL,other,NA,location,8261325,NA,NA,0.152,15.2,16.8,0.09,0.18,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202103,CHFL,vaccination_centre,NA,location,8261325,NA,NA,0.538,53.800000000000004,50.3,0.62,1.12,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202103,CHFL,nursing_home,NA,location,8261325,NA,NA,0.146,14.6,17.8,0.17,0.4,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202103,CHFL,medical_practice,NA,location,8261325,NA,NA,0.136,13.600000000000001,10.100000000000001,0.16,0.23,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202103,CHFL,pharmacy,NA,location,8261325,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202103,CHFL,hospital,NA,location,8261325,NA,NA,0.11,11,9.9,0.13,0.22,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202103,CHFL,other,NA,location,8261325,NA,NA,0.07,7.000000000000001,11.799999999999999,0.08,0.26,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202104,CHFL,vaccination_centre,NA,location,8261325,NA,NA,0.496,49.6,50,0.71,1.83,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202104,CHFL,nursing_home,NA,location,8261325,NA,NA,0.154,15.4,16.900000000000002,0.22,0.62,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202104,CHFL,medical_practice,NA,location,8261325,NA,NA,0.232,23.200000000000003,15.2,0.33,0.56,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202104,CHFL,pharmacy,NA,location,8261325,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202104,CHFL,hospital,NA,location,8261325,NA,NA,0.05,5,8,0.07,0.29,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202104,CHFL,other,NA,location,8261325,NA,NA,0.069,6.9,9.9,0.1,0.36,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
