date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202053,TI,all,0,indication,351491,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,UR,all,0,indication,36703,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,VD,all,0,indication,805098,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,ZG,all,3,indication,127642,3,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,ZH,all,0,indication,1539275,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,AG,all,4,indication,685845,4,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,AI,all,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,AR,all,0,indication,55445,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,BE,all,0,indication,1039474,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,BL,all,0,indication,289468,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,BS,all,0,indication,195844,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,FL,all,0,indication,38747,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,FR,all,0,indication,321783,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,GE,all,0,indication,504128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,GL,all,0,indication,40590,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,GR,all,0,indication,199021,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,JU,all,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,LU,all,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,NE,all,0,indication,176496,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,NW,all,0,indication,43087,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,SG,all,0,indication,510734,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,SH,all,0,indication,82348,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,SO,all,2,indication,275247,2,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,SZ,all,0,indication,160480,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,TG,all,1,indication,279547,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,TI,all,0,indication,351491,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,UR,all,0,indication,36703,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,VD,all,0,indication,805098,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,ZG,all,0,indication,127642,3,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202101,ZH,all,0,indication,1539275,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,AG,all,3,indication,685845,7,0,1,100,100.1,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,AI,all,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,AR,all,0,indication,55445,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,BE,all,0,indication,1039474,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,BL,all,1,indication,289468,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,BS,all,3,indication,195844,4,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,FL,all,0,indication,38747,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,FR,all,0,indication,321783,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,GE,all,1,indication,504128,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,GL,all,1,indication,40590,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,GR,all,0,indication,199021,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,JU,all,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,LU,all,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,NE,all,0,indication,176496,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,NW,all,0,indication,43087,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,SG,all,1,indication,510734,2,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,SH,all,1,indication,82348,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,SO,all,0,indication,275247,2,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,SZ,all,19,indication,160480,19,0,1,100,100,0.01,0.01,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,TG,all,2,indication,279547,3,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,TI,all,0,indication,351491,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,UR,all,0,indication,36703,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,VD,all,0,indication,805098,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,ZG,all,208,indication,127642,211,0.1,1,100,100,0.16,0.17,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202102,ZH,all,0,indication,1539275,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,AG,all,145,indication,685845,152,0,1,99.99999999999999,100.00000000000001,0.02,0.02,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,AI,all,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,AR,all,1,indication,55445,2,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,BE,all,0,indication,1039474,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,BL,all,116,indication,289468,117,0,1,99.99999999999999,100.1,0.04,0.04,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,BS,all,2123,indication,195844,2127,1.1,0.999,99.89999999999999,99.89999999999999,1.08,1.09,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,FL,all,0,indication,38747,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,FR,all,4,indication,321783,4,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,GE,all,0,indication,504128,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,GL,all,0,indication,40590,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,GR,all,1,indication,199021,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,JU,all,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,LU,all,164,indication,413120,164,0,1,100,100,0.04,0.04,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,NE,all,0,indication,176496,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,NW,all,127,indication,43087,127,0.30000000000000004,1,100,100,0.29,0.29,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,SG,all,4,indication,510734,6,0,1,100,100.1,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,SH,all,97,indication,82348,98,0.1,1.0010000000000001,100.10000000000001,100.10000000000001,0.12,0.12,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,SO,all,126,indication,275247,128,0,1,100.00000000000001,100.10000000000001,0.05,0.05,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,SZ,all,227,indication,160480,246,0.1,1.0010000000000001,100.10000000000001,100.1,0.14,0.15,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,TG,all,138,indication,279547,141,0.1,1,100,100,0.05,0.05,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,TI,all,8,indication,351491,8,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,UR,all,0,indication,36703,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,VD,all,0,indication,805098,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,ZG,all,145,indication,127642,356,0.2,1,100,100,0.11,0.28,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202103,ZH,all,0,indication,1539275,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,AG,all,778,indication,685845,930,0.2,1.001,100.1,100,0.11,0.14,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,AI,all,92,indication,16128,92,0.6000000000000001,1,100,100,0.57,0.57,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,AR,all,607,indication,55445,609,1.1,1,100,100.1,1.09,1.1,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,BE,all,0,indication,1039474,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,BL,all,1621,indication,289468,1738,0.5,1,100,100,0.56,0.6,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,BS,all,1625,indication,195844,3752,1.9,0.999,99.89999999999999,100,0.83,1.92,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,FL,all,0,indication,38747,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,FR,all,318,indication,321783,322,0,1,100,100,0.1,0.1,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,GE,all,47,indication,504128,48,0,1,100,100,0.01,0.01,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,GL,all,0,indication,40590,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,GR,all,627,indication,199021,628,0.4,1.001,100.1,100,0.32,0.32,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,JU,all,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,LU,all,1775,indication,413120,1939,0.5,1,100,100.10000000000001,0.43,0.47,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,NE,all,445,indication,176496,445,0.2,1,100,100,0.25,0.25,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,NW,all,134,indication,43087,261,0.6,1,100,100,0.31,0.61,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,SG,all,58,indication,510734,64,0,1,100,99.89999999999999,0.01,0.01,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,SH,all,171,indication,82348,269,0.4,1,100,100,0.21,0.33,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,SO,all,436,indication,275247,564,0.2,1,100,100,0.16,0.2,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,SZ,all,148,indication,160480,394,0.30000000000000004,1.0010000000000001,100.10000000000001,100,0.09,0.25,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,TG,all,322,indication,279547,463,0.2,1,99.99999999999999,99.89999999999999,0.12,0.17,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,TI,all,1,indication,351491,9,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,UR,all,366,indication,36703,366,1,1,100,100,1,1,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,VD,all,93,indication,805098,93,0,1.0010000000000001,100.10000000000001,100.10000000000001,0.01,0.01,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,ZG,all,7,indication,127642,363,0.2,1,99.99999999999999,99.89999999999999,0.01,0.28,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202104,ZH,all,619,indication,1539275,619,0,0.998,99.8,99.8,0.04,0.04,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,AG,all,2599,indication,685845,3529,0.5,0.999,99.89999999999999,100,0.38,0.51,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,AI,all,302,indication,16128,394,2.4,1.0010000000000001,100.10000000000001,100,1.87,2.44,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,AR,all,0,indication,55445,609,1.1,NA,NA,100.1,0,1.1,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,BE,all,11,indication,1039474,11,0,1.001,100.1,100.1,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,BL,all,2974,indication,289468,4712,1.5,1,100,100,1.03,1.63,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,BS,all,0,indication,195844,3752,1.9,NA,NA,100,0,1.92,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,FL,all,5,indication,38747,5,0,1,100,100,0.01,0.01,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,FR,all,1243,indication,321783,1565,0.4,1,100,100,0.39,0.49,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,GE,all,2536,indication,504128,2584,0.5,1.0010000000000001,100.10000000000001,100,0.5,0.51,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,GL,all,397,indication,40590,398,1,1,100,100,0.98,0.98,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,GR,all,1724,indication,199021,2352,1.2,1,99.99999999999999,100,0.87,1.18,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,JU,all,731,indication,73584,731,1,1,100,100,0.99,0.99,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,LU,all,2473,indication,413120,4412,1.1,1,100,100.10000000000001,0.6,1.07,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,NE,all,178,indication,176496,623,0.4,1,100,99.8,0.1,0.35,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,NW,all,530,indication,43087,791,1.8,1,100,100,1.23,1.84,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,SG,all,414,indication,510734,478,0,1.0010000000000001,100.10000000000001,100,0.08,0.09,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,SH,all,35,indication,82348,304,0.4,1,100,99.9,0.04,0.37,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,SO,all,3027,indication,275247,3591,1.2,1.0010000000000001,100.10000000000001,99.9,1.1,1.3,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,SZ,all,943,indication,160480,1337,0.8,1,100,100,0.59,0.83,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,TG,all,202,indication,279547,665,0.2,1.001,100.1,100,0.07,0.24,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,TI,all,4055,indication,351491,4064,1.2,1,100,100,1.15,1.16,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,UR,all,419,indication,36703,785,2,0.999,99.89999999999999,100,1.14,2.14,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,VD,all,1543,indication,805098,1636,0.2,1,100,100,0.19,0.2,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,ZG,all,575,indication,127642,938,0.8,1.001,100.1,100,0.45,0.73,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202105,ZH,all,1649,indication,1539275,2268,0.1,1.001,100.1,99.9,0.11,0.15,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,AG,all,2432,indication,685845,5961,0.9,0.9989999999999999,99.9,100,0.35,0.87,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,AI,all,192,indication,16128,586,3.5,0.999,99.9,100.10000000000001,1.19,3.63,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,AR,all,225,indication,55445,834,1.4000000000000001,0.999,99.9,100,0.41,1.5,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,BE,all,4556,indication,1039474,4567,0.4,1,100,99.9,0.44,0.44,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,BL,all,2822,indication,289468,7534,2.5999999999999996,0.999,99.9,100,0.97,2.6,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,BS,all,3135,indication,195844,6887,3.5,1,100,100,1.6,3.52,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,FL,all,325,indication,38747,330,0.8,0.999,99.9,100,0.84,0.85,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,FR,all,1465,indication,321783,3030,0.9,1,100,100,0.46,0.94,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,GE,all,4305,indication,504128,6889,1.3,1,100,99.9,0.85,1.37,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,GL,all,522,indication,40590,920,2.4,1,100,100,1.29,2.27,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,GR,all,1911,indication,199021,4263,2.1,1,100,100.1,0.96,2.14,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,JU,all,441,indication,73584,1172,1.5999999999999999,1.001,100.1,100,0.6,1.59,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,LU,all,3217,indication,413120,7629,1.8,1,100,100,0.78,1.85,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,NE,all,245,indication,176496,868,0.5,0.999,99.9,100,0.14,0.49,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,NW,all,949,indication,43087,1740,4.2,1,100,100,2.2,4.04,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,SG,all,1720,indication,510734,2198,0.5,1.0010000000000001,100.1,100,0.34,0.43,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,SH,all,1202,indication,82348,1506,1.8,0.999,99.9,99.89999999999999,1.46,1.83,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,SO,all,1930,indication,275247,5521,2.1,0.999,99.89999999999999,99.99999999999999,0.7,2.01,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,SZ,all,984,indication,160480,2321,1.4,1,100,100,0.61,1.45,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,TG,all,1102,indication,279547,1767,0.6000000000000001,1,100,100,0.39,0.63,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,TI,all,4712,indication,351491,8776,2.5,1,100,100,1.34,2.5,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,UR,all,363,indication,36703,1148,3.1,1.001,100.1,100.1,0.99,3.13,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,VD,all,7375,indication,805098,9011,1.1,1,100,99.89999999999999,0.92,1.12,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,ZG,all,1033,indication,127642,1971,1.6,1.001,100.1,99.9,0.81,1.54,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202106,ZH,all,6913,indication,1539275,9181,0.6,1,100,100,0.45,0.6,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,AG,all,5206,indication,685845,11167,1.6,1,100,100.1,0.76,1.63,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,AI,all,382,indication,16128,968,5.9,1,100,100,2.37,6,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,AR,all,1088,indication,55445,1922,3.5,1,100,100.1,1.96,3.47,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,BE,all,9533,indication,1039474,14100,1.3,1,100,100,0.92,1.36,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,BL,all,506,indication,289468,8040,2.8,1,100,100,0.17,2.78,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,BS,all,1652,indication,195844,8539,4.4,1,100,99.9,0.84,4.36,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,FL,all,118,indication,38747,448,1.1,1.001,100.1,100,0.3,1.16,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,FR,all,2704,indication,321783,5734,1.7000000000000002,1,100,100,0.84,1.78,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,GE,all,4755,indication,504128,11644,2.2,1,100,100,0.94,2.31,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,GL,all,387,indication,40590,1307,3.2,1.0010000000000001,100.1,99.9,0.95,3.22,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,GR,all,76,indication,199021,4339,2.1,0.999,99.9,100,0.04,2.18,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,JU,all,824,indication,73584,1996,2.6,1,100,100.10000000000001,1.12,2.71,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,LU,all,4013,indication,413120,11642,2.8,1,100.00000000000001,100,0.97,2.82,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,NE,all,1066,indication,176496,1934,1.1,1,100,99.99999999999999,0.6,1.1,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,NW,all,230,indication,43087,1970,4.6000000000000005,0.999,99.89999999999999,100,0.53,4.57,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,SG,all,1986,indication,510734,4184,0.7000000000000001,1.0010000000000001,100.10000000000001,99.9,0.39,0.82,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,SH,all,1748,indication,82348,3254,4,1,100,100,2.12,3.95,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,SO,all,4802,indication,275247,10323,3.7,1,100,99.99999999999999,1.74,3.75,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,SZ,all,639,indication,160480,2960,1.9000000000000001,1.0010000000000001,100.10000000000001,100,0.4,1.84,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,TG,all,2039,indication,279547,3806,1.3,0.999,99.9,100,0.73,1.36,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,TI,all,913,indication,351491,9689,2.8,1.001,100.1,100,0.26,2.76,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202107,UR,all,341,indication,36703,1489,4.1000000000000005,1,100,100.10000000000001,0.93,4.06,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
